OrderNumber,OrderDate,Customer Name Index,Channel,Warehouse Code,Delivery Region Index,Product Description Index,Order Quantity,Unit Price,Total Revenue,Total Unit Cost
SO - 0007621,08-10-2016,4,Distributor,AXW291,7,8,7,174.2,1219.4,74.91
SO - 0007622,08-10-2016,45,Wholesale,AXW291,30,14,7,3463.9,24247.3,2909.68
SO - 0007623,09-10-2016,18,Export,GUT930,42,11,7,4006.6,28046.2,3165.21
SO - 0007624,09-10-2016,6,Export,NXH382,55,9,11,3959.7,43556.7,1742.27
SO - 0007625,09-10-2016,31,Export,GUT930,42,9,8,1822.4,14579.2,1221.01
SO - 0007626,09-10-2016,8,Wholesale,FLR025,63,13,8,2311.5,18492,1525.59
SO - 0007627,09-10-2016,3,Wholesale,FLR025,66,7,10,891.1,8911,623.77
SO - 0007628,10-10-2016,38,Export,AXW291,23,5,5,207.7,1038.5,97.62
SO - 0007629,10-10-2016,36,Distributor,GUT930,32,2,8,1279.7,10237.6,678.24
SO - 0007630,10-10-2016,2,Distributor,GUT930,32,3,11,227.8,2505.8,100.23
SO - 0007631,10-10-2016,14,Distributor,GUT930,32,5,8,1018.4,8147.2,661.96
SO - 0007632,11-10-2016,41,Distributor,AXW291,1,2,10,3939.6,39396,1851.61
SO - 0007633,11-10-2016,30,Distributor,AXW291,31,1,7,1005,7035,572.85
SO - 0007634,12-10-2016,26,Wholesale,NXH382,56,6,9,1085.4,9768.6,835.76
SO - 0007635,12-10-2016,29,Wholesale,GUT930,44,13,10,3872.6,38726,2749.55
SO - 0007636,12-10-2016,50,Distributor,NXH382,56,5,9,4006.6,36059.4,2283.76
SO - 0007637,12-10-2016,7,Distributor,AXW291,7,11,12,234.5,2814,126.63
SO - 0007638,12-10-2016,47,Wholesale,NXH382,55,7,11,1078.7,11865.7,701.16
SO - 0007639,13-10-2016,26,Distributor,AXW291,18,14,5,2525.9,12629.5,1288.21
SO - 0007640,13-10-2016,42,Wholesale,GUT930,32,11,8,2385.2,19081.6,1645.79
SO - 0007641,13-10-2016,40,Distributor,AXW291,2,9,10,201,2010,168.84
SO - 0007642,13-10-2016,34,Distributor,NXH382,55,9,6,1051.9,6311.4,704.77
SO - 0007643,13-10-2016,25,Wholesale,AXW291,16,1,6,911.2,5467.2,446.49
SO - 0007644,13-10-2016,28,Distributor,FLR025,62,7,12,1748.7,20984.4,1206.6
SO - 0007645,13-10-2016,49,Distributor,NXH382,48,7,7,1252.9,8770.3,764.27
SO - 0007646,13-10-2016,12,Distributor,GUT930,46,4,7,3886,27202,2914.5
SO - 0007647,13-10-2016,29,Wholesale,AXW291,3,1,8,984.9,7879.2,827.32
SO - 0007648,13-10-2016,9,Wholesale,GUT930,45,2,12,1098.8,13185.6,846.08
SO - 0007649,13-10-2016,36,Export,AXW291,31,6,6,1132.3,6793.8,928.49
SO - 0007650,14-10-2016,24,Wholesale,FLR025,61,5,11,5239.4,57633.4,3824.76
SO - 0007651,14-10-2016,40,Export,AXW291,15,9,9,194.3,1748.7,108.81
SO - 0007652,14-10-2016,47,Wholesale,NXH382,50,5,12,2673.3,32079.6,1229.72
SO - 0007653,14-10-2016,18,Export,GUT930,35,13,10,938,9380,665.98
SO - 0007654,15-10-2016,5,Distributor,AXW291,2,13,11,2606.3,28669.3,1668.03
SO - 0007655,15-10-2016,30,Wholesale,AXW291,20,7,11,1025.1,11276.1,871.34
SO - 0007656,15-10-2016,45,Distributor,GUT930,33,5,9,247.9,2231.1,143.78
SO - 0007657,15-10-2016,36,Export,GUT930,40,1,7,1916.2,13413.4,1341.34
SO - 0007658,16-10-2016,23,Wholesale,AXW291,14,12,7,1721.9,12053.3,1084.8
SO - 0007659,16-10-2016,22,Export,NXH382,54,9,8,1038.5,8308,726.95
SO - 0007660,16-10-2016,46,Wholesale,AXW291,7,11,5,2921.2,14606,2103.26
SO - 0007661,16-10-2016,21,Export,GUT930,37,9,5,5031.7,25158.5,4226.63
SO - 0007662,16-10-2016,28,Distributor,AXW291,12,1,8,3859.2,30873.6,2083.97
SO - 0007663,16-10-2016,43,Wholesale,GUT930,42,2,7,991.6,6941.2,515.63
SO - 0007664,16-10-2016,32,Wholesale,NXH382,53,10,9,904.5,8140.5,361.8
SO - 0007665,17-10-2016,19,Distributor,AXW291,24,13,5,6365,31825,5028.35
SO - 0007666,17-10-2016,17,Wholesale,AXW291,24,11,9,1165.8,10492.2,606.22
SO - 0007667,17-10-2016,33,Wholesale,GUT930,35,9,8,3711.8,29694.4,2598.26
SO - 0007668,17-10-2016,4,Wholesale,FLR025,66,13,11,3959.7,43556.7,2138.24
SO - 0007669,18-10-2016,40,Export,AXW291,19,6,6,1031.8,6190.8,815.12
SO - 0007670,18-10-2016,8,Wholesale,AXW291,17,3,9,6365,57285,5219.3
SO - 0007671,18-10-2016,16,Wholesale,AXW291,5,2,7,2559.4,17915.8,1023.76
SO - 0007672,18-10-2016,6,Distributor,NXH382,59,1,9,6452.1,58068.9,4387.43
SO - 0007673,19-10-2016,3,Wholesale,AXW291,23,5,5,247.9,1239.5,111.56
SO - 0007674,19-10-2016,28,Wholesale,AXW291,8,2,6,1728.6,10371.6,1382.88
SO - 0007675,19-10-2016,34,Wholesale,GUT930,41,5,10,1132.3,11323,600.12
SO - 0007676,19-10-2016,21,Wholesale,AXW291,11,9,8,3953,31624,2608.98
SO - 0007677,19-10-2016,10,Wholesale,AXW291,3,1,11,998.3,10981.3,419.29
SO - 0007678,19-10-2016,18,Wholesale,NXH382,51,1,6,1072,6432,857.6
SO - 0007679,20-10-2016,50,Export,NXH382,47,9,11,5400.2,59402.2,2322.09
SO - 0007680,20-10-2016,30,Wholesale,AXW291,2,11,11,1755.4,19309.4,754.82
SO - 0007681,20-10-2016,19,Export,AXW291,19,11,6,2458.9,14753.4,1278.63
SO - 0007682,20-10-2016,39,Distributor,NXH382,53,10,10,1849.2,18492,887.62
SO - 0007683,20-10-2016,3,Wholesale,GUT930,40,2,5,1715.2,8576,1063.42
SO - 0007684,20-10-2016,33,Wholesale,GUT930,34,7,8,1011.7,8093.6,526.08
SO - 0007685,20-10-2016,40,Distributor,GUT930,38,4,8,1078.7,8629.6,798.24
SO - 0007686,20-10-2016,5,Distributor,FLR025,65,11,12,1011.7,12140.4,404.68
SO - 0007687,20-10-2016,33,Wholesale,AXW291,9,2,12,1025.1,12301.2,656.06
SO - 0007688,21-10-2016,24,Distributor,FLR025,61,9,9,1775.5,15979.5,1260.61
SO - 0007689,21-10-2016,35,Wholesale,GUT930,34,11,8,1112.2,8897.6,478.25
SO - 0007690,21-10-2016,17,Wholesale,NXH382,55,11,11,716.9,7885.9,465.99
SO - 0007691,21-10-2016,14,Wholesale,NXH382,52,6,7,2633.1,18431.7,1764.18
SO - 0007692,21-10-2016,45,Distributor,GUT930,44,11,10,871,8710,653.25
SO - 0007693,22-10-2016,40,Wholesale,GUT930,32,3,6,984.9,5909.4,512.15
SO - 0007694,22-10-2016,14,Distributor,GUT930,37,2,5,1105.5,5527.5,884.4
SO - 0007695,22-10-2016,6,Distributor,FLR025,65,11,10,3068.6,30686,1442.24
SO - 0007696,22-10-2016,36,Wholesale,AXW291,16,1,7,2371.8,16602.6,1541.67
SO - 0007697,22-10-2016,36,Wholesale,GUT930,38,1,12,3470.6,41647.2,2221.18
SO - 0007698,22-10-2016,38,Distributor,AXW291,12,7,11,180.9,1989.9,103.11
SO - 0007699,22-10-2016,10,Export,NXH382,47,3,11,1139,12529,945.37
SO - 0007700,23-10-2016,5,Wholesale,GUT930,31,7,8,850.9,6807.2,578.61
SO - 0007701,23-10-2016,46,Wholesale,NXH382,53,14,8,3055.2,24441.6,1894.22
SO - 0007702,23-10-2016,10,Wholesale,FLR025,62,2,11,2619.7,28816.7,1414.64
SO - 0007703,23-10-2016,44,Wholesale,AXW291,24,1,5,1983.2,9916,1685.72
SO - 0007704,23-10-2016,16,Wholesale,AXW291,6,2,7,3772.1,26404.7,1961.49
SO - 0007705,23-10-2016,40,Export,GUT930,39,6,9,221.1,1989.9,139.29
SO - 0007706,23-10-2016,16,Export,NXH382,60,2,6,864.3,5185.8,579.08
SO - 0007707,23-10-2016,27,Wholesale,NXH382,48,2,7,1715.2,12006.4,926.21
SO - 0007708,24-10-2016,25,Export,AXW291,30,7,8,5869.2,46953.6,2347.68
SO - 0007709,24-10-2016,46,Wholesale,AXW291,29,11,12,167.5,2010,97.15
SO - 0007710,24-10-2016,9,Distributor,FLR025,60,11,9,2304.8,20743.2,1912.98
SO - 0007711,24-10-2016,28,Wholesale,AXW291,27,7,12,1132.3,13587.6,781.29
SO - 0007712,24-10-2016,45,Wholesale,GUT930,37,1,10,3289.7,32897,1677.75
SO - 0007713,24-10-2016,33,Wholesale,NXH382,57,1,10,3738.6,37386,1869.3
SO - 0007714,24-10-2016,23,Distributor,GUT930,43,7,9,3879.3,34913.7,1745.69
SO - 0007715,24-10-2016,23,Wholesale,AXW291,25,9,10,6224.3,62243,3672.34
SO - 0007716,25-10-2016,9,Distributor,AXW291,22,7,10,2432.1,24321,1240.37
SO - 0007717,25-10-2016,1,Distributor,GUT930,44,7,9,1005,9045,633.15
SO - 0007718,25-10-2016,48,Distributor,AXW291,6,1,11,3953,43483,2648.51
SO - 0007719,25-10-2016,22,Wholesale,NXH382,53,7,8,1011.7,8093.6,424.91
SO - 0007720,25-10-2016,7,Distributor,AXW291,10,7,11,214.4,2358.4,115.78
SO - 0007721,25-10-2016,37,Distributor,AXW291,20,9,9,2452.2,22069.8,1716.54
SO - 0007722,25-10-2016,17,Wholesale,AXW291,7,1,10,187.6,1876,105.06
SO - 0007723,25-10-2016,50,Wholesale,AXW291,4,13,8,2854.2,22833.6,1712.52
SO - 0007724,25-10-2016,27,Wholesale,GUT930,37,1,11,261.3,2874.3,138.49
SO - 0007725,26-10-2016,26,Export,GUT930,45,11,5,5688.3,28441.5,3526.75
SO - 0007726,26-10-2016,10,Distributor,AXW291,27,7,10,931.3,9313,772.98
SO - 0007727,26-10-2016,47,Wholesale,AXW291,13,5,5,1118.9,5594.5,850.36
SO - 0007728,26-10-2016,15,Wholesale,AXW291,23,13,5,1112.2,5561,533.86
SO - 0007729,26-10-2016,37,Wholesale,FLR025,66,9,8,1909.5,15276,916.56
SO - 0007730,27-10-2016,16,Wholesale,GUT930,40,13,5,5601.2,28006,4312.92
SO - 0007731,27-10-2016,28,Export,AXW291,25,11,10,951.4,9514,608.9
SO - 0007732,27-10-2016,42,Wholesale,NXH382,52,1,8,194.3,1554.4,97.15
SO - 0007733,27-10-2016,9,Distributor,AXW291,4,2,10,3195.9,31959,1981.46
SO - 0007734,27-10-2016,5,Export,GUT930,43,2,11,1956.4,21520.4,1565.12
SO - 0007735,27-10-2016,6,Wholesale,NXH382,52,11,11,938,10318,656.6
SO - 0007736,28-10-2016,36,Export,AXW291,7,3,6,2237.8,13426.8,1902.13
SO - 0007737,28-10-2016,8,Wholesale,GUT930,43,10,12,3685,44220,3095.4
SO - 0007738,28-10-2016,23,Export,GUT930,32,11,12,2820.7,33848.4,1664.21
SO - 0007739,28-10-2016,24,Wholesale,GUT930,47,11,6,857.6,5145.6,445.95
SO - 0007740,29-10-2016,31,Distributor,AXW291,22,1,12,871,10452,679.38
SO - 0007741,29-10-2016,41,Distributor,AXW291,18,8,12,3658.2,43898.4,2780.23
SO - 0007742,29-10-2016,37,Distributor,NXH382,60,9,9,6043.4,54390.6,2598.66
SO - 0007743,29-10-2016,7,Wholesale,NXH382,52,12,8,2398.6,19188.8,1151.33
SO - 0007744,30-10-2016,17,Export,AXW291,18,14,11,4020,44220,2894.4
SO - 0007745,30-10-2016,36,Wholesale,AXW291,7,5,7,214.4,1500.8,137.22
SO - 0007746,30-10-2016,2,Distributor,NXH382,47,5,5,6210.9,31054.5,2981.23
SO - 0007747,30-10-2016,21,Distributor,NXH382,47,11,9,2432.1,21888.9,1167.41
SO - 0007748,30-10-2016,15,Distributor,NXH382,50,1,11,201,2211,168.84
SO - 0007749,30-10-2016,36,Wholesale,AXW291,12,9,9,683.4,6150.6,362.2
SO - 0007750,30-10-2016,34,Wholesale,AXW291,7,2,7,6271.2,43898.4,3762.72
SO - 0007751,30-10-2016,43,Distributor,FLR025,61,13,10,911.2,9112,382.7
SO - 0007752,30-10-2016,7,Wholesale,AXW291,13,13,12,221.1,2653.2,159.19
SO - 0007753,30-10-2016,48,Distributor,NXH382,57,7,7,221.1,1547.7,106.13
SO - 0007754,31-10-2016,50,Distributor,AXW291,21,13,9,3999.9,35999.1,2719.93
SO - 0007755,31-10-2016,50,Wholesale,NXH382,53,5,12,723.6,8683.2,376.27
SO - 0007756,31-10-2016,30,Wholesale,AXW291,21,1,7,703.5,4924.5,323.61
SO - 0007757,31-10-2016,12,Wholesale,GUT930,35,9,12,5406.9,64882.8,4325.52
SO - 0007758,31-10-2016,20,Wholesale,GUT930,33,7,9,3088.7,27798.3,2192.98
SO - 0007759,31-10-2016,13,Wholesale,FLR025,61,5,5,207.7,1038.5,145.39
SO - 0007760,31-10-2016,34,Export,AXW291,12,7,8,1333.3,10666.4,719.98
SO - 0007761,31-10-2016,32,Distributor,GUT930,37,11,10,3859.2,38592,2585.66
SO - 0007762,31-10-2016,27,Distributor,NXH382,59,1,10,1139,11390,558.11
SO - 0007763,01-11-2016,10,Wholesale,GUT930,43,9,7,5969.7,41787.9,3641.52
SO - 0007764,01-11-2016,2,Distributor,AXW291,30,13,10,1078.7,10787,453.05
SO - 0007765,01-11-2016,12,Distributor,AXW291,31,9,8,1085.4,8683.2,477.58
SO - 0007766,02-11-2016,45,Wholesale,AXW291,12,1,11,1139,12529,865.64
SO - 0007767,02-11-2016,47,Wholesale,AXW291,2,1,6,1842.5,11055,1252.9
SO - 0007768,02-11-2016,32,Wholesale,FLR025,63,5,10,1212.7,12127,582.1
SO - 0007769,02-11-2016,15,Distributor,AXW291,29,2,11,6371.7,70088.7,3249.57
SO - 0007770,02-11-2016,26,Wholesale,AXW291,9,1,12,2391.9,28702.8,956.76
SO - 0007771,02-11-2016,44,Distributor,NXH382,48,5,8,2211,17688,1083.39
SO - 0007772,03-11-2016,27,Wholesale,AXW291,22,2,11,227.8,2505.8,191.35
SO - 0007773,03-11-2016,27,Wholesale,FLR025,66,7,12,1139,13668,728.96
SO - 0007774,03-11-2016,4,Export,GUT930,36,2,7,2566.1,17962.7,1539.66
SO - 0007775,03-11-2016,33,Distributor,GUT930,34,5,11,3229.4,35523.4,1679.29
SO - 0007776,03-11-2016,11,Wholesale,AXW291,14,5,11,241.2,2653.2,190.55
SO - 0007777,03-11-2016,37,Export,FLR025,62,7,12,891.1,10693.2,757.44
SO - 0007778,04-11-2016,2,Distributor,AXW291,20,9,12,5266.2,63194.4,2211.8
SO - 0007779,04-11-2016,16,Export,NXH382,49,7,9,3912.8,35215.2,3012.86
SO - 0007780,04-11-2016,40,Wholesale,AXW291,21,7,10,3966.4,39664,2181.52
SO - 0007781,04-11-2016,27,Export,GUT930,37,11,10,1936.3,19363,1064.97
SO - 0007782,04-11-2016,15,Distributor,NXH382,55,14,12,6244.4,74932.8,4433.52
SO - 0007783,04-11-2016,41,Distributor,AXW291,12,1,7,1118.9,7832.3,481.13
SO - 0007784,04-11-2016,38,Wholesale,AXW291,7,1,7,1112.2,7785.4,589.47
SO - 0007785,04-11-2016,27,Wholesale,AXW291,7,5,10,1139,11390,672.01
SO - 0007786,04-11-2016,43,Distributor,NXH382,48,9,6,1755.4,10532.4,1456.98
SO - 0007787,04-11-2016,34,Export,AXW291,10,1,10,1005,10050,432.15
SO - 0007788,04-11-2016,42,Distributor,AXW291,30,5,6,1922.9,11537.4,999.91
SO - 0007789,05-11-2016,31,Distributor,AXW291,31,2,5,180.9,904.5,135.68
SO - 0007790,05-11-2016,44,Wholesale,GUT930,41,7,11,763.8,8401.8,389.54
SO - 0007791,05-11-2016,48,Distributor,NXH382,54,5,5,1165.8,5829,629.53
SO - 0007792,06-11-2016,7,Wholesale,NXH382,49,13,11,757.1,8328.1,416.41
SO - 0007793,06-11-2016,27,Export,AXW291,9,1,6,1822.4,10934.4,1184.56
SO - 0007794,06-11-2016,48,Wholesale,AXW291,22,11,9,1165.8,10492.2,582.9
SO - 0007795,06-11-2016,24,Wholesale,NXH382,48,7,10,1105.5,11055,840.18
SO - 0007796,06-11-2016,27,Distributor,AXW291,2,7,5,1782.2,8911,1497.05
SO - 0007797,07-11-2016,36,Wholesale,AXW291,27,13,5,2894.4,14472,2026.08
SO - 0007798,07-11-2016,31,Distributor,AXW291,20,8,11,1085.4,11939.4,510.14
SO - 0007799,07-11-2016,13,Export,NXH382,48,2,10,1112.2,11122,633.95
SO - 0007800,07-11-2016,16,Distributor,GUT930,44,1,5,891.1,4455.5,454.46
SO - 0007801,07-11-2016,18,Wholesale,NXH382,57,7,7,2673.3,18713.1,1256.45
SO - 0007802,08-11-2016,2,Distributor,AXW291,9,12,11,1963.1,21594.1,1668.64
SO - 0007803,08-11-2016,9,Wholesale,FLR025,63,1,12,897.8,10773.6,421.97
SO - 0007804,08-11-2016,3,Wholesale,FLR025,66,1,12,1782.2,21386.4,962.39
SO - 0007805,08-11-2016,37,Wholesale,FLR025,66,4,9,3999.9,35999.1,3239.92
SO - 0007806,08-11-2016,10,Wholesale,GUT930,39,2,5,1125.6,5628,562.8
SO - 0007807,08-11-2016,1,Distributor,AXW291,16,1,8,1815.7,14525.6,1034.95
SO - 0007808,09-11-2016,41,Wholesale,AXW291,26,5,11,1701.8,18719.8,748.79
SO - 0007809,09-11-2016,42,Distributor,AXW291,17,11,7,5373.4,37613.8,3062.84
SO - 0007810,10-11-2016,50,Wholesale,GUT930,45,13,12,6137.2,73646.4,3498.2
SO - 0007811,10-11-2016,30,Wholesale,GUT930,42,13,10,2418.7,24187,1330.29
SO - 0007812,11-11-2016,23,Wholesale,GUT930,36,12,6,1038.5,6231,550.41
SO - 0007813,11-11-2016,6,Distributor,AXW291,13,4,6,5855.8,35134.8,4918.87
SO - 0007814,11-11-2016,43,Distributor,AXW291,3,7,9,6338.2,57043.8,3993.07
SO - 0007815,11-11-2016,11,Wholesale,AXW291,15,2,10,180.9,1809,126.63
SO - 0007816,11-11-2016,15,Wholesale,NXH382,59,11,7,2398.6,16790.2,1439.16
SO - 0007817,11-11-2016,31,Export,FLR025,62,2,7,174.2,1219.4,83.62
SO - 0007818,11-11-2016,21,Wholesale,GUT930,42,6,12,1085.4,13024.8,434.16
SO - 0007819,11-11-2016,23,Wholesale,AXW291,19,11,10,1112.2,11122,912
SO - 0007820,12-11-2016,4,Wholesale,GUT930,35,1,7,837.5,5862.5,544.38
SO - 0007821,12-11-2016,16,Wholesale,NXH382,58,7,11,2371.8,26089.8,1399.36
SO - 0007822,12-11-2016,34,Distributor,GUT930,36,7,10,241.2,2412,183.31
SO - 0007823,12-11-2016,48,Wholesale,GUT930,35,7,10,221.1,2211,114.97
SO - 0007824,12-11-2016,48,Distributor,AXW291,5,11,9,221.1,1989.9,156.98
SO - 0007825,12-11-2016,31,Distributor,GUT930,43,1,11,2519.2,27711.2,1964.98
SO - 0007826,12-11-2016,5,Wholesale,AXW291,15,5,6,1118.9,6713.4,704.91
SO - 0007827,12-11-2016,42,Wholesale,NXH382,48,1,10,167.5,1675,107.2
SO - 0007828,12-11-2016,3,Export,AXW291,2,5,10,3470.6,34706,2845.89
SO - 0007829,13-11-2016,16,Wholesale,AXW291,21,11,9,2479,22311,1437.82
SO - 0007830,13-11-2016,14,Export,NXH382,53,11,12,6458.8,77505.6,3164.81
SO - 0007831,13-11-2016,49,Wholesale,GUT930,35,1,11,214.4,2358.4,126.5
SO - 0007832,14-11-2016,2,Distributor,AXW291,19,13,11,1266.3,13929.3,848.42
SO - 0007833,14-11-2016,25,Wholesale,NXH382,54,1,12,207.7,2492.4,124.62
SO - 0007834,14-11-2016,28,Distributor,NXH382,50,8,8,3899.4,31195.2,1637.75
SO - 0007835,14-11-2016,39,Export,GUT930,35,1,11,2619.7,28816.7,1231.26
SO - 0007836,14-11-2016,48,Wholesale,NXH382,56,11,6,1829.1,10974.6,1371.83
SO - 0007837,14-11-2016,4,Wholesale,GUT930,45,3,11,2546,28006,1171.16
SO - 0007838,14-11-2016,9,Export,NXH382,55,9,12,750.4,9004.8,495.26
SO - 0007839,14-11-2016,7,Wholesale,GUT930,41,9,12,3959.7,47516.4,1702.67
SO - 0007840,15-11-2016,21,Distributor,NXH382,58,7,9,2345,21105,1876
SO - 0007841,15-11-2016,10,Wholesale,FLR025,63,11,6,1273,7638,789.26
SO - 0007842,15-11-2016,23,Wholesale,AXW291,9,11,9,1072,9648,825.44
SO - 0007843,15-11-2016,32,Wholesale,GUT930,36,7,5,978.2,4891,743.43
SO - 0007844,15-11-2016,3,Distributor,FLR025,63,1,6,2432.1,14592.6,1751.11
SO - 0007845,16-11-2016,6,Wholesale,GUT930,32,5,7,3283,22981,1936.97
SO - 0007846,16-11-2016,19,Distributor,GUT930,35,7,9,187.6,1688.4,76.92
SO - 0007847,16-11-2016,49,Distributor,NXH382,47,1,9,1058.6,9527.4,582.23
SO - 0007848,16-11-2016,2,Wholesale,GUT930,40,11,8,1909.5,15276,1279.37
SO - 0007849,16-11-2016,19,Wholesale,AXW291,17,1,5,3832.4,19162,1877.88
SO - 0007850,17-11-2016,12,Distributor,AXW291,20,9,10,2304.8,23048,1405.93
SO - 0007851,17-11-2016,36,Wholesale,AXW291,23,9,6,1025.1,6150.6,799.58
SO - 0007852,17-11-2016,3,Wholesale,AXW291,3,2,9,1956.4,17607.6,1604.25
SO - 0007853,17-11-2016,49,Distributor,AXW291,12,10,8,1018.4,8147.2,448.1
SO - 0007854,17-11-2016,41,Distributor,AXW291,4,7,6,3115.5,18693,1900.46
SO - 0007855,17-11-2016,9,Wholesale,NXH382,49,7,9,958.1,8622.9,421.56
SO - 0007856,18-11-2016,21,Distributor,AXW291,14,1,5,904.5,4522.5,660.29
SO - 0007857,18-11-2016,2,Export,AXW291,2,4,7,2257.9,15805.3,1106.37
SO - 0007858,18-11-2016,26,Distributor,NXH382,54,7,8,1172.5,9380,867.65
SO - 0007859,18-11-2016,34,Export,NXH382,55,1,9,3979.8,35818.2,2865.46
SO - 0007860,18-11-2016,21,Distributor,FLR025,66,11,6,1139,6834,854.25
SO - 0007861,18-11-2016,33,Export,GUT930,39,5,7,2532.6,17728.2,1747.49
SO - 0007862,19-11-2016,46,Distributor,AXW291,30,1,8,804,6432,329.64
SO - 0007863,20-11-2016,50,Distributor,AXW291,8,1,5,1902.8,9514,1065.57
SO - 0007864,20-11-2016,5,Distributor,NXH382,56,7,7,3571.1,24997.7,2464.06
SO - 0007865,20-11-2016,45,Wholesale,AXW291,15,10,8,2894.4,23155.2,2373.41
SO - 0007866,21-11-2016,29,Wholesale,AXW291,20,13,7,3993.2,27952.4,3114.7
SO - 0007867,22-11-2016,3,Wholesale,GUT930,41,13,5,1768.8,8844,884.4
SO - 0007868,22-11-2016,50,Distributor,AXW291,28,5,9,850.9,7658.1,433.96
SO - 0007869,22-11-2016,11,Wholesale,AXW291,30,14,12,3604.6,43255.2,2379.04
SO - 0007870,22-11-2016,50,Distributor,AXW291,4,3,6,180.9,1085.4,123.01
SO - 0007871,22-11-2016,46,Wholesale,AXW291,21,2,12,1058.6,12703.2,846.88
SO - 0007872,22-11-2016,16,Distributor,GUT930,45,7,6,5922.8,35536.8,3849.82
SO - 0007873,22-11-2016,48,Wholesale,FLR025,64,5,8,3906.1,31248.8,1718.68
SO - 0007874,22-11-2016,48,Wholesale,FLR025,63,7,8,1795.6,14364.8,718.24
SO - 0007875,22-11-2016,43,Distributor,GUT930,41,7,11,1956.4,21520.4,939.07
SO - 0007876,22-11-2016,19,Wholesale,AXW291,7,7,10,2613,26130,1620.06
SO - 0007877,23-11-2016,11,Export,NXH382,55,7,8,2499.1,19992.8,999.64
SO - 0007878,23-11-2016,45,Export,AXW291,4,1,12,5353.3,64239.6,3211.98
SO - 0007879,23-11-2016,50,Wholesale,AXW291,20,1,8,3999.9,31999.2,2759.93
SO - 0007880,23-11-2016,13,Wholesale,AXW291,18,7,12,3999.9,47998.8,1839.95
SO - 0007881,23-11-2016,48,Wholesale,FLR025,64,5,10,194.3,1943,104.92
SO - 0007882,23-11-2016,43,Distributor,AXW291,3,5,6,931.3,5587.8,791.61
SO - 0007883,23-11-2016,44,Distributor,GUT930,33,13,5,3872.6,19363,3020.63
SO - 0007884,23-11-2016,30,Wholesale,GUT930,36,2,11,6123.8,67361.8,3123.14
SO - 0007885,23-11-2016,13,Distributor,NXH382,51,5,5,3966.4,19832,1745.22
SO - 0007886,23-11-2016,18,Wholesale,FLR025,63,5,8,227.8,1822.4,136.68
SO - 0007887,24-11-2016,24,Wholesale,AXW291,5,5,5,3966.4,19832,2062.53
SO - 0007888,24-11-2016,39,Export,AXW291,11,3,10,6425.3,64253,5204.49
SO - 0007889,24-11-2016,47,Wholesale,AXW291,9,5,9,5051.8,45466.2,3081.6
SO - 0007890,24-11-2016,36,Export,AXW291,28,11,10,1313.2,13132,866.71
SO - 0007891,25-11-2016,19,Wholesale,AXW291,13,1,5,904.5,4522.5,506.52
SO - 0007892,25-11-2016,20,Wholesale,AXW291,31,13,9,2740.3,24662.7,1671.58
SO - 0007893,25-11-2016,21,Export,GUT930,42,11,11,1989.9,21888.9,1373.03
SO - 0007894,25-11-2016,29,Distributor,AXW291,4,7,9,1125.6,10130.4,866.71
SO - 0007895,25-11-2016,12,Distributor,AXW291,8,7,5,3571.1,17855.5,2499.77
SO - 0007896,25-11-2016,40,Distributor,AXW291,25,11,12,2257.9,27094.8,1716
SO - 0007897,26-11-2016,35,Distributor,FLR025,65,11,11,2237.8,24615.8,1230.79
SO - 0007898,26-11-2016,32,Wholesale,AXW291,3,6,6,261.3,1567.8,104.52
SO - 0007899,26-11-2016,23,Wholesale,AXW291,25,1,11,6090.3,66993.3,3532.37
SO - 0007900,26-11-2016,48,Distributor,AXW291,16,5,12,2224.4,26692.8,1557.08
SO - 0007901,26-11-2016,40,Wholesale,NXH382,47,1,8,2318.2,18545.6,1414.1
SO - 0007902,27-11-2016,37,Distributor,AXW291,4,5,10,5299.7,52997,3444.81
SO - 0007903,27-11-2016,12,Wholesale,FLR025,64,7,12,2680,32160,1474
SO - 0007904,27-11-2016,38,Export,NXH382,54,2,7,187.6,1313.2,123.82
SO - 0007905,27-11-2016,14,Wholesale,AXW291,11,2,10,1688.4,16884,1418.26
SO - 0007906,27-11-2016,50,Distributor,AXW291,27,7,8,6478.9,51831.2,4405.65
SO - 0007907,27-11-2016,33,Distributor,AXW291,3,1,11,3289.7,36186.7,2204.1
SO - 0007908,27-11-2016,11,Distributor,GUT930,34,3,8,268,2144,174.2
SO - 0007909,27-11-2016,3,Export,GUT930,44,1,11,207.7,2284.7,176.55
SO - 0007910,28-11-2016,22,Distributor,AXW291,28,7,12,676.7,8120.4,541.36
SO - 0007911,28-11-2016,9,Wholesale,GUT930,43,7,10,6324.8,63248,2719.66
SO - 0007912,28-11-2016,12,Distributor,FLR025,60,8,7,2324.9,16274.3,1441.44
SO - 0007913,28-11-2016,26,Wholesale,FLR025,66,11,5,3798.9,18994.5,1937.44
SO - 0007914,28-11-2016,39,Wholesale,AXW291,7,13,11,1708.5,18793.5,854.25
SO - 0007915,28-11-2016,18,Wholesale,NXH382,59,9,7,1038.5,7269.5,872.34
SO - 0007916,28-11-2016,22,Wholesale,GUT930,38,11,5,180.9,904.5,110.35
SO - 0007917,29-11-2016,41,Wholesale,AXW291,4,5,6,3899.4,23396.4,2807.57
SO - 0007918,29-11-2016,14,Wholesale,FLR025,65,9,11,1051.9,11570.9,831
SO - 0007919,29-11-2016,41,Distributor,AXW291,14,5,11,254.6,2800.6,145.12
